point,alpha,c
[ 0.48305556 -0.44444444],1.1229649669069741,0.00046798847038138913
[ 0.4825     -0.44444444],1.1230507385398072,0.00046432639395090644
[ 0.48194444 -0.44444444],1.123138587780468,0.0004605508903713769
[ 0.48138889 -0.44444444],1.1232284692174694,0.00045666250597506733
[ 0.48083333 -0.44444444],1.1233203364349014,0.0004526618115385562
[ 0.48027778 -0.44444444],1.1234141418240469,0.00044854940235894734
[ 0.47972222 -0.44444444],1.1235098363798575,0.00044432589832988614
[ 0.47916667 -0.44444444],1.1236073694804316,0.00043999194401746173
[ 0.47861111 -0.44444444],1.1237066886473115,0.0004355482087359321
[ 0.47805556 -0.44444444],1.1238077392842185,0.00043099538662331294
[ 0.4775     -0.44444444],1.1239104643914617,0.0004263341967167999
[ 0.47694444 -0.44444444],1.124014804252954,0.00042156538302807534
[ 0.47638889 -0.44444444],1.1241206960922616,0.000416689714618438
[ 0.47583333 -0.44444444],1.1242280736937138,0.0004117079856738363
[ 0.47527778 -0.44444444],1.1243368669839264,0.00040662101557975084
[ 0.47472222 -0.44444444],1.1244470015685195,0.0004014296489960002
[ 0.47416667 -0.44444444],1.1245583982179157,0.0003961347559314043
[ 0.47361111 -0.44444444],1.124670972295325,0.00039073723181845494
[ 0.47305556 -0.44444444],1.1247846331187725,0.0003852379975878742
[ 0.4725     -0.44444444],1.1248992832479114,0.0003796379997432041
[ 0.47194444 -0.44444444],1.1250188312959242,0.00037394670974423246
[ 0.47138889 -0.44444444],1.1251432484430766,0.0003681649070969632
[ 0.47083333 -0.44444444],1.1252685777956752,0.00036228533350643124
[ 0.47027778 -0.44444444],1.1253948696295337,0.00035630936921343415
[ 0.46972222 -0.44444444],1.1255221653863028,0.0003502384005481449
[ 0.46916667 -0.44444444],1.1256504970253034,0.00034407382011052655
[ 0.46861111 -0.44444444],1.125779886260015,0.0003378170269477739
[ 0.46805556 -0.44444444],1.1259103436613151,0.00033146942672897234
[ 0.4675     -0.44444444],1.1260418676060409,0.0003250324319171537
[ 0.46694444 -0.44444444],1.1261744430451117,0.0003185074619389126
[ 0.46638889 -0.44444444],1.126308040060193,0.00031189594335180555
[ 0.46583333 -0.44444444],1.126442612171334,0.00030519931000970386
[ 0.46527778 -0.44444444],1.1265780943499961,0.00029841900322639947
[ 0.46472222 -0.44444444],1.1267144006817433,0.00029155647193764765
[ 0.46416667 -0.44444444],1.126851421610419,0.00028461317286205385
[ 0.46361111 -0.44444444],1.1269890206796063,0.00027759057066109583
[ 0.46305556 -0.44444444],1.1271270306672119,0.000270490138098798
[ 0.4625     -0.44444444],1.1272652489832398,0.00026331335620156097
[ 0.46194444 -0.44444444],1.127403432167911,0.0002560617144188541
[ 0.46138889 -0.44444444],1.1275412892846168,0.00024873671078564074
[ 0.46083333 -0.44444444],1.1276784739464996,0.0002413398520875859
[ 0.46027778 -0.44444444],1.1278145746423738,0.00023387265403049392
[ 0.45972222 -0.44444444],1.1279491029305606,0.00022633664141572776
[ 0.45916667 -0.44444444],1.1280814789394875,0.0002187333483240218
[ 0.45861111 -0.44444444],1.1282110134381542,0.0002110643183107132
[ 0.45805556 -0.44444444],1.1283368855000004,0.00020332749899723714
[ 0.4575     -0.44444444],1.1284581144521033,0.00019552518857229536
[ 0.45694444 -0.44444444],1.128573524338639,0.00018766274767204725
[ 0.45638889 -0.44444444],1.1286816984707237,0.00017974166645647616
[ 0.45583333 -0.44444444],1.1287809206915382,0.00017176342576818787
[ 0.45527778 -0.44444444],1.128869098608426,0.00016372949761872128
[ 0.45472222 -0.44444444],1.1289436620001232,0.0001556413458123697
[ 0.45416667 -0.44444444],1.1290014265173802,0.0001475004267642581
[ 0.45361111 -0.44444444],1.1290384080296267,0.00013930819059687128
[ 0.45305556 -0.44444444],1.129049565452008,0.00013106608264177417
[ 0.4525     -0.44444444],1.1290284377311548,0.00012277554554254846
[ 0.45194444 -0.44444444],1.1289666204590632,0.00011443802226925329
[ 0.45138889 -0.44444444],1.1288529929258313,0.00010605496055035434
[ 0.45083333 -0.44444444],1.1288337045483774,9.767330632497351e-05
[ 0.45027778 -0.44444444],1.1287456084051726,8.924601762172132e-05
[ 0.44972222 -0.44444444],1.1285711189580023,8.077594431006249e-05
[ 0.44916667 -0.44444444],1.1282848475346927,7.226607450702414e-05
[ 0.44861111 -0.44444444],1.1278484451171704,6.371955635857688e-05
[ 0.44805556 -0.44444444],1.1272007347466633,5.5139739734950054e-05
[ 0.4475     -0.44444444],1.126985317452647,4.6655170614179814e-05
[ 0.44694444 -0.44444444],1.1268536352985838,3.8180272276830047e-05
[ 0.44638889 -0.44444444],1.126581312074198,2.968511332455801e-05
[ 0.44583333 -0.44444444],1.126163115769047,2.1183693660120253e-05
[ 0.44527778 -0.44444444],1.1255939237247112,1.2690626611663436e-05
[ 0.44472222 -0.44444444],1.1248687357959535,4.221079165371122e-06
[ 0.44444444 -0.44416667],0.8611145603191364,1.0776381085514318e-06
[ 0.44444444 -0.44361111],0.8598561297338341,3.2194005771243532e-06
[ 0.44444444 -0.44305556],0.8586688059708862,5.344983907597759e-06
[ 0.44444444 -0.4425    ],0.8575524563059354,7.456561355798512e-06
[ 0.44444444 -0.44194444],0.8565069092121231,9.556269741917807e-06
[ 0.44444444 -0.44138889],0.8555319549320936,1.1646211808780511e-05
[ 0.44444444 -0.44083333],0.8548474102773121,1.3739289118609785e-05
[ 0.44444444 -0.44027778],0.8548002809809645,1.5862215990900555e-05
[ 0.44444444 -0.43972222],0.8547015590848644,1.7985545702053188e-05
[ 0.44444444 -0.43916667],0.8545747710196413,2.011024474609155e-05
[ 0.44444444 -0.43861111],0.8544343217594086,2.223726776494433e-05
[ 0.44444444 -0.43805556],0.8542894477849026,2.4367556394226626e-05
[ 0.44444444 -0.4375    ],0.8541462769094237,2.6502038887214325e-05
[ 0.44444444 -0.43694444],0.8541474045820906,2.8653092316230643e-05
[ 0.44444444 -0.43638889],0.8541284060123632,3.0809307271696405e-05
[ 0.44444444 -0.43583333],0.8540957520039689,3.297146592817225e-05
[ 0.44444444 -0.43527778],0.8540542032669225,3.514033600899866e-05
[ 0.44444444 -0.43472222],0.8540072984475925,3.731667093243475e-05
[ 0.44444444 -0.43416667],0.8539576846088718,3.950121008713696e-05
[ 0.44444444 -0.43361111],0.8539073464992057,4.169467918519722e-05
[ 0.44444444 -0.43305556],0.8538577690433099,4.389779066148037e-05
[ 0.44444444 -0.4325    ],0.8538100547202212,4.6111244100078556e-05
[ 0.44444444 -0.43194444],0.8537650098162198,4.833572667584142e-05
[ 0.44444444 -0.43138889],0.8537232087937987,5.057191360343736e-05
[ 0.44444444 -0.43083333],0.8536850430093704,5.282046858919055e-05
[ 0.44444444 -0.43027778],0.853650758062712,5.5081145803115725e-05
[ 0.44444444 -0.42972222],0.853620482771711,5.7355023319914856e-05
[ 0.44444444 -0.42916667],0.8535942518974331,5.964376997688956e-05
[ 0.44444444 -0.42861111],0.8535720241493955,6.194800070515944e-05
[ 0.44444444 -0.42805556],0.8535536965870886,6.426832225834932e-05
[ 0.44444444 -0.4275    ],0.8535391162415823,6.660533358557909e-05
[ 0.44444444 -0.42694444],0.8535280895722828,6.895962619712151e-05
[ 0.44444444 -0.42638889],0.8535203902226716,7.133178452414493e-05
[ 0.44444444 -0.42583333],0.8535157654283363,7.372238627375633e-05
[ 0.44444444 -0.42527778],0.8535139413486472,7.613200278037482e-05
[ 0.44444444 -0.42472222],0.8535146275324251,7.856119935434924e-05
[ 0.44444444 -0.42416667],0.8535175206817537,8.101053562860209e-05
[ 0.44444444 -0.42361111],0.8535223078431611,8.348056590402066e-05
[ 0.44444444 -0.42305556],0.8535286691283963,8.597183949419662e-05
[ 0.44444444 -0.4225    ],0.8535362800463872,8.848490107008655e-05
[ 0.44444444 -0.42194444],0.8535448135117943,9.102029100508721e-05
[ 0.44444444 -0.42138889],0.8535539415828736,9.357854572096381e-05
[ 0.44444444 -0.42083333],0.8535633369714483,9.616019803501708e-05
[ 0.44444444 -0.42027778],0.8535726743598796,9.876577750884986e-05
[ 0.44444444 -0.41972222],0.8535816315535949,0.00010139581079902251
[ 0.44444444 -0.41916667],0.8535898904926725,0.00010405082200985982
[ 0.44444444 -0.41861111],0.8535971381419629,0.00010673133304864107
[ 0.44444444 -0.41805556],0.8536030672758285,0.0001094378639833465
[ 0.44444444 -0.4175    ],0.8536073771710276,0.00011217093340312488
[ 0.44444444 -0.41694444],0.8536097742189233,0.00011493105878157915
[ 0.44444444 -0.41638889],0.8536139980480837,0.00011772144047381738
[ 0.44444444 -0.41583333],0.8536198294976672,0.00012054282762814313
[ 0.44444444 -0.41527778],0.8536229333608955,0.0001233930951166522
[ 0.44444444 -0.41472222],0.8536229881662637,0.00012627272086544457
[ 0.44444444 -0.41416667],0.8536196927016733,0.00012918218768420592
[ 0.44444444 -0.41361111],0.8536127650036088,0.00013212198349077733
[ 0.44444444 -0.41305556],0.8536019414459062,0.0001350926015385516
[ 0.44444444 -0.4125    ],0.8535869759150043,0.00013809454064649004
[ 0.44444444 -0.41194444],0.8535676390603133,0.00014112830543151723
[ 0.44444444 -0.41138889],0.8535437176099087,0.00014419440654307248
[ 0.44444444 -0.41083333],0.8535150137430206,0.0001472933608995805
[ 0.44444444 -0.41027778],0.8534813445119093,0.0001504256919265818
[ 0.44444444 -0.40972222],0.8534425413067188,0.00015359192979630659
[ 0.44444444 -0.40916667],0.8533984493576752,0.00015679261166841408
[ 0.44444444 -0.40861111],0.8533489272697536,0.00016002828193167112
[ 0.44444444 -0.40805556],0.85329384658556,0.00016329949244631986
[ 0.44444444 -0.4075    ],0.8532330913726807,0.00016660680278687907
[ 0.44444444 -0.40694444],0.8531665578322906,0.00016995078048515468
[ 0.44444444 -0.40638889],0.85309415392615,0.00017333200127320179
[ 0.44444444 -0.40583333],0.8530157990195494,0.00017675104932602515
[ 0.44444444 -0.40527778],0.8529314235380289,0.00018020851750377037
[ 0.44444444 -0.40472222],0.8528409686360136,0.00018370500759319768
[ 0.44444444 -0.40416667],0.8527443858757292,0.00018724113054821313
[ 0.44444444 -0.40361111],0.8526416369150082,0.0001908175067292639
[ 0.44444444 -0.40305556],0.8525326932027453,0.00019443476614137926
[ 0.44444444 -0.4025    ],0.8524175356809773,0.0001980935486706876
[ 0.44444444 -0.40194444],0.8522961544926925,0.0002017945043192131
[ 0.44444444 -0.40138889],0.8521685486945897,0.0002055382934377884
[ 0.44444444 -0.40083333],0.8520347259741723,0.00020932558695692778
[ 0.44444444 -0.40027778],0.8518947023706215,0.000213157066615505
[ 0.44444444 -0.39972222],0.8517485019990028,0.00021703342518709166
[ 0.44444444 -0.39916667],0.8515961567774665,0.00022095536670385242
[ 0.44444444 -0.39861111],0.8514377061571246,0.0002249236066778555
[ 0.44444444 -0.39805556],0.8512731968544047,0.00022893887231970904
[ 0.44444444 -0.3975    ],0.8511026825857,0.00023300190275443413
[ 0.44444444 -0.39694444],0.8509262238042062,0.0002371134492344837
[ 0.44444444 -0.39638889],0.8507438874388726,0.00024127427534985339
[ 0.44444444 -0.39583333],0.8505557466354339,0.00024548515723522087
[ 0.44444444 -0.39527778],0.8503618804995133,0.00024974688377406084
[ 0.44444444 -0.39472222],0.850162373841847,0.00025406025679972365
[ 0.44444444 -0.39416667],0.8499573169256627,0.0002584260912934395
[ 0.44444444 -0.39361111],0.8497468052163012,0.00026284521557924043
[ 0.44444444 -0.39305556],0.8495309391331691,0.0002673184715158123
[ 0.44444444 -0.3925    ],0.8493098238041309,0.00027184671468526275
[ 0.44444444 -0.39194444],0.8490835688224618,0.00027643081457886235
[ 0.44444444 -0.39138889],0.8488522880064875,0.0002810716547797426
[ 0.44444444 -0.39083333],0.8486160991620577,0.0002857701331426464
[ 0.44444444 -0.39027778],0.8483751238479793,0.00029052716197072216
[ 0.44444444 -0.38972222],0.848129487144561,0.00029534366818945987
[ 0.44444444 -0.38916667],0.847879317425437,0.0003002205935178268
[ 0.44444444 -0.38861111],0.8476419931169434,0.0003051779080882276
[ 0.44444444 -0.38805556],0.8473944005092313,0.0003101945384256446
[ 0.44444444 -0.3875    ],0.8471205709607932,0.00031525344112709165
[ 0.44444444 -0.38694444],0.8468300504143489,0.00032036486731916203
[ 0.44444444 -0.38638889],0.8465310223526414,0.000325538215710456
[ 0.44444444 -0.38583333],0.846230392323215,0.0003307820250580967
[ 0.44444444 -0.38527778],0.8459332850962049,0.00033610326675478924
[ 0.44444444 -0.38472222],0.8456273343670309,0.0003414879657922955
[ 0.44444444 -0.38416667],0.8453073541006842,0.0003469301776248731
[ 0.44444444 -0.38361111],0.8449750278386978,0.000352432276758
[ 0.44444444 -0.38305556],0.8446316682116455,0.0003579963417396617
[ 0.44444444 -0.3825    ],0.8442782435322354,0.0003636241561972305
[ 0.44444444 -0.38194444],0.8439154030825268,0.0003693172102181815
[ 0.44444444 -0.38138889],0.8435349820128814,0.0003750674664426624
[ 0.44444444 -0.38083333],0.8431396600370648,0.0003808782630207752
[ 0.44444444 -0.38027778],0.8427299451356509,0.00038675066959043783
[ 0.44444444 -0.37972222],0.842306132982117,0.00039268553001117957
[ 0.44444444 -0.37916667],0.8418683247444069,0.0003986834656881065
[ 0.44444444 -0.37861111],0.8414164439638443,0.00040474487912492717
[ 0.44444444 -0.37805556],0.8409502525517122,0.00041086995769434664
[ 0.44444444 -0.3775    ],0.8404693659439266,0.0004170586776211386
[ 0.44444444 -0.37694444],0.839973267453911,0.0004233108081791759
[ 0.44444444 -0.37638889],0.8394613218628553,0.0004296259161081261
[ 0.44444444 -0.37583333],0.8389327882853432,0.00043600337025895855
[ 0.44444444 -0.37527778],0.8383868323468041,0.00044244234647975827
[ 0.44444444 -0.37472222],0.8378225377075467,0.00044894254844109703
[ 0.44444444 -0.37416667],0.8372389169662448,0.000455502634114418
[ 0.44444444 -0.37361111],0.8366349219738383,0.0004621202928693415
[ 0.44444444 -0.37305556],0.8360094535867764,0.0004687937838195831
[ 0.44444444 -0.3725    ],0.8353613708865674,0.0004755212133702847
[ 0.44444444 -0.37194444],0.8346894998906144,0.0004823005415166277
[ 0.44444444 -0.37138889],0.8339926417773826,0.0004891295884731737
[ 0.44444444 -0.37083333],0.8332695806471214,0.0004960060416372526
[ 0.44444444 -0.37027778],0.832519090837573,0.0005029274628862224
[ 0.44444444 -0.36972222],0.8317399438124603,0.000509891296204915
[ 0.44444444 -0.36916667],0.830930914638984,0.0005168948756357664
[ 0.44444444 -0.36861111],0.830090788069142,0.0005239354335405045
[ 0.44444444 -0.36805556],0.8292183642383549,0.0005310101091583891
[ 0.44444444 -0.3675    ],0.8283124639937353,0.0005381159574423866
[ 0.44444444 -0.36694444],0.8273719338632446,0.000545249958150981
[ 0.44444444 -0.36638889],0.8263956506760934,0.0005524090251699434
[ 0.44444444 -0.36583333],0.8253825258439121,0.0005595900160350078
[ 0.44444444 -0.36527778],0.8243315093115506,0.0005667897416234812
[ 0.44444444 -0.36472222],0.823241593185814,0.0005740049759799726
[ 0.44444444 -0.36416667],0.8221118150499616,0.0005812324662389998
[ 0.44444444 -0.36361111],0.8209412609714914,0.0005884689426051673
[ 0.44444444 -0.36305556],0.8197290682104588,0.0005957111283498133
[ 0.44444444 -0.3625    ],0.8184744276354361,0.0006029557497817434
[ 0.44444444 -0.36194444],0.8171765858541624,0.0006101995461487016
[ 0.44444444 -0.36138889],0.8158348470659132,0.0006174392794257425
[ 0.44444444 -0.36083333],0.8144580414558086,0.0006246942724733997
[ 0.44444444 -0.36027778],0.8130167057819804,0.0006318994418496147
[ 0.44444444 -0.35972222],0.8115019509142334,0.0006390303232280962
[ 0.44444444 -0.35916667],0.8099232499760369,0.0006461045821790675
[ 0.44444444 -0.35861111],0.8082869546481017,0.0006531337206479636
[ 0.44444444 -0.35805556],0.8065964916281175,0.0006601231356883392
[ 0.44444444 -0.3575    ],0.8048489408420504,0.0006670635662030198
[ 0.44444444 -0.35694444],0.8030188158393683,0.0006738911330534898
[ 0.44444444 -0.35638889],0.8011066291195098,0.0006806030706725639
[ 0.44444444 -0.35583333],0.7991114783197909,0.0006871933924289707
[ 0.44444444 -0.35527778],0.7970310865495072,0.0006936528232473991
[ 0.44444444 -0.35472222],0.7948619438149441,0.0006999689999906806
[ 0.44444444 -0.35416667],0.7925994442289122,0.0007061266899150764
[ 0.44444444 -0.35361111],0.7902357549807083,0.0007121033669798715
[ 0.44444444 -0.35305556],0.7877685336881391,0.0007178870974820391
[ 0.44444444 -0.3525    ],0.7851919466174359,0.0007234582925436154
[ 0.44444444 -0.35194444],0.7824993382940322,0.0007287951258047348
[ 0.44444444 -0.35138889],0.779683375569566,0.0007338738698665442
[ 0.44444444 -0.35083333],0.776736186267466,0.0007386692491097414
[ 0.44444444 -0.35027778],0.773649492515086,0.0007431548077134528
[ 0.44444444 -0.34972222],0.7704147388016463,0.0007473032910989723
[ 0.44444444 -0.34916667],0.767023214722587,0.0007510870383309657
[ 0.44444444 -0.34861111],0.7634661722884373,0.0007544783822682618
[ 0.44444444 -0.34805556],0.7597349375955672,0.0007574500535111563
[ 0.44444444 -0.3475    ],0.7558210165818883,0.0007599755834868058
[ 0.44444444 -0.34694444],0.7517119281153206,0.0007620197596634979
[ 0.44444444 -0.34638889],0.7473664120054413,0.0007634672815296201
[ 0.44444444 -0.34583333],0.7427766681436027,0.0007642938262454336
[ 0.44444444 -0.34527778],0.737935340275877,0.0007644795942911906
[ 0.44444444 -0.34472222],0.7328266907264339,0.0007639834416062079
[ 0.44444444 -0.34416667],0.7274272527453977,0.0007627449796502594
[ 0.44444444 -0.34361111],0.721704750404552,0.0007606822580770679
[ 0.44444444 -0.34305556],0.7156258470378553,0.0007577138493623715
[ 0.44444444 -0.3425    ],0.709169873269966,0.0007537969095709028
[ 0.44444444 -0.34194444],0.702302276588076,0.0007488558033659452
[ 0.44444444 -0.34138889],0.6949813783771774,0.0007428021392590886
[ 0.44444444 -0.34083333],0.687160403390087,0.0007355421353518937
[ 0.44444444 -0.34027778],0.6787894963887974,0.0007269840787130789
[ 0.44444444 -0.33972222],0.6698024599142796,0.0007170074594359737
[ 0.44444444 -0.33916667],0.6601486791274352,0.0007055454411599154
[ 0.44444444 -0.33861111],0.6497499317855515,0.0006924803225432673
[ 0.44444444 -0.33805556],0.6385225959708176,0.0006777053373385982
[ 0.44444444 -0.3375    ],0.6263770326662637,0.000661127647848527
[ 0.44444444 -0.33694444],0.6132185097703738,0.0006426756201421796
[ 0.44444444 -0.33638889],0.5989448928043013,0.000622298884877304
[ 0.44444444 -0.33583333],0.5834734319191253,0.0006000321637205885
[ 0.44444444 -0.33527778],0.5667391097686938,0.0005759865628880584
[ 0.44444444 -0.33472222],0.548734058578026,0.0005504199973296548
[ 0.44444444 -0.33416667],0.5295488632457926,0.0005237859261259722
[ 0.44444444 -0.33361111],0.5093913618833639,0.0004967138781527281
[ 0.33305556 -0.22222222],0.6029251515714835,0.0014120249033609826
[ 0.3325     -0.22222222],0.6213171538637614,0.0014821335375989936
[ 0.33194444 -0.22222222],0.6387159371673375,0.0015502157688921175
[ 0.33138889 -0.22222222],0.6549337624864889,0.001614627266599898
[ 0.33083333 -0.22222222],0.6699014400847818,0.0016742740260498991
[ 0.33027778 -0.22222222],0.6836358063992177,0.0017285675668126574
[ 0.32972222 -0.22222222],0.6962064016737727,0.0017773128941401695
[ 0.32916667 -0.22222222],0.7077068303989326,0.0018205708519717478
[ 0.32861111 -0.22222222],0.7182388111483337,0.0018585639186452431
[ 0.32805556 -0.22222222],0.7278974480469395,0.0018915707612885927
[ 0.3275     -0.22222222],0.7367717804751676,0.001919913569116576
[ 0.32694444 -0.22222222],0.7449442579219503,0.0019439395080244244
[ 0.32638889 -0.22222222],0.7524915865142605,0.001964013256666686
[ 0.32583333 -0.22222222],0.7594660036062707,0.00198037416545784
[ 0.32527778 -0.22222222],0.7659301310577601,0.0019933670024605368
[ 0.32472222 -0.22222222],0.771932331401965,0.002003265213661016
[ 0.32416667 -0.22222222],0.7775175214445441,0.0020103394500810023
[ 0.32361111 -0.22222222],0.7827255141263644,0.0020148406988276645
[ 0.32305556 -0.22222222],0.7875893834958911,0.002016984284081691
[ 0.3225     -0.22222222],0.7921298675836442,0.0020169061492285823
[ 0.32194444 -0.22222222],0.7963784226650182,0.002014827249347286
[ 0.32138889 -0.22222222],0.8003648122795226,0.0020109618489774954
[ 0.32083333 -0.22222222],0.8041109837846465,0.0020054715947660988
[ 0.32027778 -0.22222222],0.8076321371710811,0.0019984723563412363
[ 0.31972222 -0.22222222],0.8109362591548975,0.0019900306827104006
[ 0.31916667 -0.22222222],0.8140316644789212,0.0019802211271388983
[ 0.31861111 -0.22222222],0.8169543352550014,0.001969314226406488
[ 0.31805556 -0.22222222],0.8197158812338255,0.001957402873679512
[ 0.3175     -0.22222222],0.8223245602136677,0.0019445592630617664
[ 0.31694444 -0.22222222],0.8247886734065786,0.001930855885238457
[ 0.31638889 -0.22222222],0.8271164801903915,0.0019163646805806637
[ 0.31583333 -0.22222222],0.8293161097125836,0.0019011562182605303
[ 0.31527778 -0.22222222],0.8313954695053504,0.0018852989083036318
[ 0.31472222 -0.22222222],0.8333621512083611,0.0018688582518924782
[ 0.31416667 -0.22222222],0.8352233334321079,0.0018518961336757272
[ 0.31361111 -0.22222222],0.8369856817334008,0.0018344701583953152
[ 0.31305556 -0.22222222],0.838655245618705,0.0018166330328800867
[ 0.3125     -0.22222222],0.8402373524440956,0.0017984319934215567
[ 0.31194444 -0.22222222],0.8417345781044357,0.0017798984004944798
[ 0.31138889 -0.22222222],0.8431537054218771,0.0017610837701591243
[ 0.31083333 -0.22222222],0.8444989162733798,0.0017420242344782396
[ 0.31027778 -0.22222222],0.845773485993029,0.0017227495829924013
[ 0.30972222 -0.22222222],0.8469796851444172,0.0017032829434757125
[ 0.30916667 -0.22222222],0.8481186786331395,0.0016836404999980258
[ 0.30861111 -0.22222222],0.8491902456339099,0.0016638301956759147
[ 0.30805556 -0.22222222],0.8502149505552097,0.0016439828238437836
[ 0.3075     -0.22222222],0.851195508801737,0.00162411974725692
[ 0.30694444 -0.22222222],0.8521295908130113,0.00160423283682345
[ 0.30638889 -0.22222222],0.8530126134937139,0.0015843021104814778
[ 0.30583333 -0.22222222],0.853837602897166,0.0015642957634019836
[ 0.30527778 -0.22222222],0.8546114868219907,0.001544262058227954
[ 0.30472222 -0.22222222],0.8553570411965931,0.0015243274193089149
[ 0.30416667 -0.22222222],0.856067909017135,0.001504456957324361
[ 0.30361111 -0.22222222],0.8567448700754399,0.001484658145253555
[ 0.30305556 -0.22222222],0.8573887380907157,0.0014649383451936805
[ 0.3025     -0.22222222],0.8580003589869234,0.001445304792374015
[ 0.30194444 -0.22222222],0.8585806090074847,0.0014257645795067975
[ 0.30138889 -0.22222222],0.8591303926636079,0.0014063246415256575
[ 0.30083333 -0.22222222],0.8596506405123368,0.0013869917407587442
[ 0.30027778 -0.22222222],0.8601423067602425,0.0013677724525799912
[ 0.29972222 -0.22222222],0.8606063666884292,0.001348673151577661
[ 0.29916667 -0.22222222],0.861043813894192,0.0013296999982748265
[ 0.29861111 -0.22222222],0.8614556573443659,0.0013108589264319932
[ 0.29805556 -0.22222222],0.8618429182349431,0.001292155630957041
[ 0.2975     -0.22222222],0.8622066266511216,0.001273595556442974
[ 0.29694444 -0.22222222],0.8625478180213684,0.0012551838863487182
[ 0.29638889 -0.22222222],0.8628675293585647,0.0012369255328335525
[ 0.29583333 -0.22222222],0.8631667952805926,0.001218825127250471
[ 0.29527778 -0.22222222],0.8634466438020632,0.0012008870112990672
[ 0.29472222 -0.22222222],0.8637080918880885,0.0011831152288337113
[ 0.29416667 -0.22222222],0.8639521407602005,0.0011655135183182412
[ 0.29361111 -0.22222222],0.8641797709436068,0.0011480853059139798
[ 0.29305556 -0.22222222],0.8643919370440382,0.0011308336991837338
[ 0.2925     -0.22222222],0.8645895622414481,0.0011137614813907348
[ 0.29194444 -0.22222222],0.8647735324867696,0.0010968711063679532
[ 0.29138889 -0.22222222],0.8649446903868337,0.0010801655664614577
[ 0.29083333 -0.22222222],0.8651038287614309,0.0010636465869814562
[ 0.29027778 -0.22222222],0.8652516838553203,0.0010473143533684683
[ 0.28972222 -0.22222222],0.8653889281868228,0.0010311695079032097
[ 0.28916667 -0.22222222],0.8655161630134129,0.0010152123256470383
[ 0.28861111 -0.22222222],0.8656339103935904,0.0009994427118444867
[ 0.28805556 -0.22222222],0.865742604823098,0.0009838601996687798
[ 0.2875     -0.22222222],0.8658425844224754,0.0009684639482843991
[ 0.28694444 -0.22222222],0.86593408165191,0.0009532527412046995
[ 0.28638889 -0.22222222],0.866017213528376,0.0009382249849270282
[ 0.28583333 -0.22222222],0.8660919713192986,0.000923378707834198
[ 0.28527778 -0.22222222],0.8661582096863327,0.0009087115593582086
[ 0.28472222 -0.22222222],0.86621563525249,0.0008942208094108858
[ 0.28416667 -0.22222222],0.8662613926491105,0.0008798972394484009
[ 0.28361111 -0.22222222],0.8663022915226251,0.0008657562614995352
[ 0.28305556 -0.22222222],0.8663379841342811,0.0008517945366410997
[ 0.2825     -0.22222222],0.8663679007578278,0.0008380082349115552
[ 0.28194444 -0.22222222],0.8663912327477007,0.0008243930371501143
[ 0.28138889 -0.22222222],0.8664069147136557,0.0008109441371521331
[ 0.28083333 -0.22222222],0.8664124682128342,0.0007976529926348314
[ 0.28027778 -0.22222222],0.8664219041908641,0.0007845579822623386
[ 0.27972222 -0.22222222],0.866434217575053,0.0007716534534921255
[ 0.27916667 -0.22222222],0.8664449423621119,0.000758924664084242
[ 0.27861111 -0.22222222],0.8664487107232243,0.0007463553976487393
[ 0.27805556 -0.22222222],0.8664391915565898,0.0007339279752129797
[ 0.2775     -0.22222222],0.8664229411319375,0.0007216579816426943
[ 0.27694444 -0.22222222],0.8664133612339319,0.0007095730170463839
[ 0.27638889 -0.22222222],0.8664022959176518,0.0006976488007039155
[ 0.27583333 -0.22222222],0.8663896905331194,0.0006858828318710653
[ 0.27527778 -0.22222222],0.8663754923484048,0.0006742726424998401
[ 0.27472222 -0.22222222],0.8663596506651668,0.0006628157968286963
[ 0.27416667 -0.22222222],0.8663421169358703,0.0006515098909716856
[ 0.27361111 -0.22222222],0.8663228448826255,0.0006403525525064763
[ 0.27305556 -0.22222222],0.8663017906176059,0.0006293414400612606
[ 0.2725     -0.22222222],0.8662789127649949,0.0006184742429005363
[ 0.27194444 -0.22222222],0.8662541725844007,0.0006077486805097001
[ 0.27138889 -0.22222222],0.8662275340957218,0.0005971625021785347
[ 0.27083333 -0.22222222],0.8661989642053985,0.0005867134865835139
[ 0.27027778 -0.22222222],0.8661684328340392,0.000576399441368982
[ 0.26972222 -0.22222222],0.8661359130453852,0.0005662182027271868
[ 0.26916667 -0.22222222],0.866101381176605,0.0005561676349772305
[ 0.26861111 -0.22222222],0.8660648169699046,0.0005462456301429209
[ 0.26805556 -0.22222222],0.866026203705468,0.0005364501075295777
[ 0.2675     -0.22222222],0.8659855283357429,0.0005267790132998257
[ 0.26694444 -0.22222222],0.8659427816211063,0.0005172303200484278
[ 0.26638889 -0.22222222],0.8658979582669712,0.0005078020263762086
[ 0.26583333 -0.22222222],0.8658510570623977,0.0004984921564631052
[ 0.26527778 -0.22222222],0.8658020810203159,0.0004892987596404392
[ 0.26472222 -0.22222222],0.8657510375194872,0.00048021990996247727
[ 0.26416667 -0.22222222],0.865697938448353,0.0004712537057773199
[ 0.26361111 -0.22222222],0.8656428003509676,0.0004623982692972593
[ 0.26305556 -0.22222222],0.8655856445752427,0.0004536517461686353
[ 0.2625     -0.22222222],0.8655264974237878,0.0004450123050413367
[ 0.26194444 -0.22222222],0.865465390307656,0.0004364781371380092
[ 0.26138889 -0.22222222],0.8654023599033986,0.0004280474558230982
